SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
42762,Mysore Road (P5) Plaza,S,P5AX1,DVECO,BLKWW,115,00-01-1900 16:09,1760,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
42879,Mysore Road (P5) Plaza,S,P5DX1,QFWSF,KUIOO,115,00-01-1900 16:12,1293,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
42880,Mysore Road (P5) Plaza,S,P5AX1,FCOKP,CEASF,115,00-01-1900 09:06,2668,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
42941,Mysore Road (P5) Plaza,S,P5AX1,MSCSS,ZLWHM,65,00-01-1900 15:06,7118,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
42969,Mysore Road (P5) Plaza,S,P5AX1,GJBRB,KYLEF,115,00-01-1900 09:36,1581,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
42971,Mysore Road (P5) Plaza,S,P5BX2,UKQRM,QJAOX,100,00-01-1900 20:27,195,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
43899,Mysore Road (P5) Plaza,S,P5AX2,IFFRG,YOXWC,115,00-01-1900 16:38,97,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44051,Mysore Road (P5) Plaza,S,P5BX2,GSNMX,FBHDO,110,00-01-1900 08:34,4211,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44112,Mysore Road (P5) Plaza,S,P5DX1,TUCKV,APHNC,115,00-01-1900 22:00,146,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44152,Mysore Road (P5) Plaza,S,P5AX1,BVBWB,UXMHX,460,00-01-1900 17:50,187,VC12,T,"12.903583,77.470028",State,Bengaluru,Karnataka
44158,Mysore Road (P5) Plaza,S,P5BX3,BLWDC,XKLLY,170,00-01-1900 22:13,165,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44163,Mysore Road (P5) Plaza,S,P5BX2,CKXNQ,WQIXU,30,00-01-1900 09:20,142162,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44238,Mysore Road (P5) Plaza,S,P5DX1,EHJZP,UPNTW,115,00-01-1900 20:31,137,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44300,Mysore Road (P5) Plaza,S,P5BX2,HXMKO,RBBVB,170,00-01-1900 09:46,1084,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44302,Mysore Road (P5) Plaza,S,P5CX1,OKWGQ,GUUUD,65,00-01-1900 09:36,136060,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44333,Mysore Road (P5) Plaza,S,P5CX1,LQQYD,APEXD,170,00-01-1900 15:43,3889,VC4,T,"12.903583,77.470028",State,Bengaluru,Karnataka
44471,Mysore Road (P5) Plaza,S,P5BX2,LUMLH,XIAWA,170,00-01-1900 10:42,158,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44474,Mysore Road (P5) Plaza,S,P5AX1,MJBHR,DBVLS,115,00-01-1900 08:35,4107,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44485,Mysore Road (P5) Plaza,S,P5BX1,ZHWKG,MYOLV,110,00-01-1900 14:28,9929,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
44503,Mysore Road (P5) Plaza,S,P5AX1,KFCWK,XOXAG,230,00-01-1900 18:51,115730,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
44555,Mysore Road (P5) Plaza,S,P5BX2,ITSHD,KPGIN,110,00-01-1900 14:12,10559,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
53777,Mysore Road (P5) Plaza,S,P5DX1,JYPET,WXBFR,690,00-01-1900 00:49,131,VC13,T,"12.903583,77.470028",State,Bengaluru,Karnataka
53796,Mysore Road (P5) Plaza,S,P5AX1,BCFKE,VAKIG,75,00-01-1900 16:19,756,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
53801,Mysore Road (P5) Plaza,S,P5AX1,ITSWJ,GKIXY,65,00-01-1900 16:23,456,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
53949,Mysore Road (P5) Plaza,S,P5AX1,XRWII,UHRMY,460,00-01-1900 19:55,174,VC12,T,"12.903583,77.470028",State,Bengaluru,Karnataka
54080,Mysore Road (P5) Plaza,S,P5BX1,HQHMF,CLNCD,217,00-01-1900 15:48,94987,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
54288,Mysore Road (P5) Plaza,S,P5BX3,LYOVK,GFGKW,100,00-01-1900 19:06,112963,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
54332,Mysore Road (P5) Plaza,S,P5BX1,HNUNY,BZADA,180,00-01-1900 14:54,7933,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
54366,Mysore Road (P5) Plaza,S,P5CX1,MLXWE,VEUOC,65,00-01-1900 09:29,136783,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
54374,Mysore Road (P5) Plaza,S,P5BX3,AJKMN,NMSHS,100,00-01-1900 21:33,129,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
54677,Mysore Road (P5) Plaza,S,P5CX1,KXCQG,HXGKS,65,00-01-1900 09:42,143464,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
54835,Mysore Road (P5) Plaza,S,P5BX3,VNONW,PQVZN,30,00-01-1900 08:56,3158,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
54868,Mysore Road (P5) Plaza,S,P5BX1,ZEQCJ,VXMNR,115,00-01-1900 14:29,9723,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
54984,Mysore Road (P5) Plaza,S,P5AX1,YWEBM,XUGDP,217,00-01-1900 00:07,70,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55024,Mysore Road (P5) Plaza,S,P5BX2,XKSQR,FIXLF,115,00-01-1900 09:23,155571,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
55070,Mysore Road (P5) Plaza,S,P5BX1,YMQKP,SNHID,303,00-01-1900 16:28,163,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55096,Mysore Road (P5) Plaza,S,P5BX2,PNPDZ,FLFKB,170,00-01-1900 14:13,10579,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
55125,Mysore Road (P5) Plaza,S,P5BX3,ATBVX,EMLOT,110,00-01-1900 20:31,130,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55195,Mysore Road (P5) Plaza,S,P5DX1,GJGVL,IUKOZ,65,00-01-1900 15:05,7151,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
55250,Mysore Road (P5) Plaza,S,P5CX1,YJUNU,KQWEB,180,00-01-1900 08:13,118184,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55956,Mysore Road (P5) Plaza,S,P5BX2,MPGWA,DDFEJ,320,00-01-1900 15:25,5318,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55957,Mysore Road (P5) Plaza,S,P5BX3,IBKSG,MWWKV,660,00-01-1900 08:00,159908,VC12,T,"12.903583,77.470028",State,Bengaluru,Karnataka
55993,Mysore Road (P5) Plaza,S,P5AX1,IFVVP,KFKVX,115,00-01-1900 09:54,166653,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56043,Mysore Road (P5) Plaza,S,P5BX3,PJWBI,WJICE,100,00-01-1900 20:11,133,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56059,Mysore Road (P5) Plaza,S,P5BX3,SLBPH,MCFRJ,195,00-01-1900 08:06,133778,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
56075,Mysore Road (P5) Plaza,S,P5AX1,VUDNS,FGVVJ,115,00-01-1900 14:56,7723,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56142,Mysore Road (P5) Plaza,S,P5CX1,TWQCK,QLYQH,65,00-01-1900 18:49,84,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56171,Mysore Road (P5) Plaza,S,P5BX3,OOMJO,QTHNQ,100,00-01-1900 18:58,96574,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56199,Mysore Road (P5) Plaza,S,P5BX3,EBDHA,MUJAW,100,00-01-1900 17:53,190,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56211,Mysore Road (P5) Plaza,S,P5CX1,KKJFM,OGPIA,170,00-01-1900 14:34,9411,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56260,Mysore Road (P5) Plaza,S,P5CX1,DRETR,GNFDP,110,00-01-1900 18:08,127,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56380,Mysore Road (P5) Plaza,S,P5AX1,ZJSOK,NEWRJ,320,00-01-1900 07:32,154222,VC7,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56392,Mysore Road (P5) Plaza,S,P5CX1,STDXG,YWXHC,100,00-01-1900 14:45,8579,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56412,Mysore Road (P5) Plaza,S,P5AX1,CWRGF,HBTNW,115,00-01-1900 14:24,10208,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56458,Mysore Road (P5) Plaza,S,P5BX2,KPMAH,JSJFU,170,00-01-1900 18:09,65,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56550,Mysore Road (P5) Plaza,S,P5AX1,TERCT,HQKEY,115,00-01-1900 15:42,4276,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56617,Mysore Road (P5) Plaza,S,P5AX1,POHFZ,QTXFP,65,00-01-1900 15:53,3017,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56720,Mysore Road (P5) Plaza,S,P5BX1,OWNNV,DYFOG,100,00-01-1900 14:19,10767,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56722,Mysore Road (P5) Plaza,S,P5BX2,JJJUS,FIZHY,100,00-01-1900 14:52,8063,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56794,Mysore Road (P5) Plaza,S,P5BX2,LPKFG,RHLEF,30,00-01-1900 14:06,10452,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56848,Mysore Road (P5) Plaza,S,P5BX3,JXPYJ,LLUHI,100,00-01-1900 23:47,1637,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
56899,Mysore Road (P5) Plaza,S,P5DX1,NDOUY,GIQEN,217,00-01-1900 08:44,10698,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
58956,Mysore Road (P5) Plaza,S,P5BX3,YXKBD,WAIXZ,65,00-01-1900 08:32,4394,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59001,Mysore Road (P5) Plaza,S,P5BX3,FYOXS,IQIJX,30,00-01-1900 17:25,93,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59034,Mysore Road (P5) Plaza,S,P5CX1,NMPCI,LYLUX,170,00-01-1900 15:27,5247,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59037,Mysore Road (P5) Plaza,S,P5BX2,NFCMD,ADLZN,320,00-01-1900 20:27,231,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59089,Mysore Road (P5) Plaza,S,P5BX2,RKMHD,ENAOU,65,00-01-1900 09:19,181584,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59155,Mysore Road (P5) Plaza,S,P5CX1,HDPPO,EIQZU,100,00-01-1900 09:50,188663,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59160,Mysore Road (P5) Plaza,S,P5BX3,MHKPI,FSYOQ,170,00-01-1900 08:52,168905,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59183,Mysore Road (P5) Plaza,S,P5CX1,MJBWX,NCGWJ,110,00-01-1900 19:03,101,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59186,Mysore Road (P5) Plaza,S,P5BX3,ENLHE,OJQWX,170,00-01-1900 22:35,150,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59237,Mysore Road (P5) Plaza,S,P5BX2,XIDQQ,ZDWWY,110,00-01-1900 09:29,1966,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59273,Mysore Road (P5) Plaza,S,P5AX1,FYNWS,QQBYQ,115,00-01-1900 07:37,176896,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59365,Mysore Road (P5) Plaza,S,P5BX2,YEQLI,UTOWP,960,00-01-1900 10:28,95,VC13,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59441,Mysore Road (P5) Plaza,S,P5CX1,IFMIO,PIOAW,170,00-01-1900 18:31,135,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59522,Mysore Road (P5) Plaza,S,P5CX1,GSXVL,BUPCC,180,00-01-1900 09:27,103968,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59558,Mysore Road (P5) Plaza,S,P5AX2,BHTIQ,QPRKF,320,00-01-1900 13:54,9699,VC8,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59565,Mysore Road (P5) Plaza,S,P5BX2,TSONK,ZJFMY,110,00-01-1900 16:18,865,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59688,Mysore Road (P5) Plaza,S,P5AX1,LPINI,ORQPS,115,00-01-1900 14:28,10013,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59693,Mysore Road (P5) Plaza,S,P5AX1,RSANC,DRBOC,65,00-01-1900 15:47,3538,VC4,T,"12.903583,77.470028",State,Bengaluru,Karnataka
59782,Mysore Road (P5) Plaza,S,P5CX1,NYMJM,SLWYR,110,00-01-1900 17:01,188,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59924,Mysore Road (P5) Plaza,S,P5CX1,YZLEC,CAJNU,30,00-01-1900 19:43,212,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
59996,Mysore Road (P5) Plaza,S,P5AX1,CRTLH,LTWLC,65,00-01-1900 18:44,107463,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
71728,Mysore Road (P5) Plaza,S,P5AX2,BYZNJ,MYUNY,115,00-01-1900 11:03,68556,VC4,T,"12.903583,77.470028",State,Bengaluru,Karnataka
71859,Mysore Road (P5) Plaza,S,P5AX2,GZQRL,LUOQI,125,00-01-1900 20:09,163,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72006,Mysore Road (P5) Plaza,S,P5BX3,JAUSS,BIMZW,188,00-01-1900 20:33,83,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72077,Mysore Road (P5) Plaza,S,P5AX1,KJCAT,ZXIXR,115,00-01-1900 11:00,202,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72290,Mysore Road (P5) Plaza,S,P5CX1,DFZVU,KAFRA,65,00-01-1900 19:18,114331,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72293,Mysore Road (P5) Plaza,S,P5BX1,KDPPH,ELKPH,170,00-01-1900 15:58,2572,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72366,Mysore Road (P5) Plaza,S,P5AX1,WWWGM,JOOFR,65,00-01-1900 15:51,3377,VC4,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72430,Mysore Road (P5) Plaza,S,P5BX1,TRUSL,RVFFF,100,00-01-1900 14:23,10533,VC20,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72461,Mysore Road (P5) Plaza,S,P5CX1,IXVGY,HTOLJ,170,00-01-1900 19:34,128460,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72465,Mysore Road (P5) Plaza,S,P5BX1,AVPPS,BIHXS,100,00-01-1900 14:58,7679,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72549,Mysore Road (P5) Plaza,S,P5BX3,KJDWF,THYPW,170,00-01-1900 09:43,1297,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72591,Mysore Road (P5) Plaza,S,P5BX3,GQFWZ,TJSHO,320,00-01-1900 15:35,1464,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
72643,Mysore Road (P5) Plaza,S,P5BX3,EYOHW,VGUWF,100,00-01-1900 18:51,116,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72663,Mysore Road (P5) Plaza,S,P5BX3,FPRNP,AGDML,170,00-01-1900 08:49,164697,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72675,Mysore Road (P5) Plaza,S,P5AX1,ZNFES,WCTTE,115,00-01-1900 18:56,104893,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72738,Mysore Road (P5) Plaza,S,P5BX1,AYPCC,EAKFN,110,00-01-1900 15:54,2938,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72741,Mysore Road (P5) Plaza,S,P5CX1,VGFTO,AUXCJ,170,00-01-1900 10:20,117,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72762,Mysore Road (P5) Plaza,S,P5AX2,FVVQJ,UBMKZ,115,00-01-1900 19:59,104,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72826,Mysore Road (P5) Plaza,S,P5BX1,DBSSH,BFNTL,320,00-01-1900 15:59,2555,VC11,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72901,Mysore Road (P5) Plaza,S,P5CX1,RUIBX,HVGOW,65,00-01-1900 19:40,103048,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72903,Mysore Road (P5) Plaza,S,P5BX1,ZQRWS,JTOUQ,170,00-01-1900 11:09,236,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72961,Mysore Road (P5) Plaza,S,P5CX1,PYPPF,YVUDZ,110,00-01-1900 19:44,99300,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
72987,Mysore Road (P5) Plaza,S,P5BX2,QAXOQ,DGKKS,65,00-01-1900 14:29,9699,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
73132,Mysore Road (P5) Plaza,S,P5CX1,NUZTC,NXPCX,65,00-01-1900 09:32,1971,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74123,Mysore Road (P5) Plaza,S,P5BX3,TMAKN,WOBUW,303,00-01-1900 08:19,9372,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74248,Mysore Road (P5) Plaza,S,P5BX3,ATSUV,CMXUM,303,00-01-1900 09:04,172900,VC10,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74258,Mysore Road (P5) Plaza,S,P5DX1,EHSIV,LFGML,115,00-01-1900 19:45,122790,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74279,Mysore Road (P5) Plaza,S,P5BX2,FJENB,CVQET,65,00-01-1900 09:18,139484,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74299,Mysore Road (P5) Plaza,S,P5BX2,BYHAY,OLQKA,640,00-01-1900 09:57,579,VC12,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74325,Mysore Road (P5) Plaza,S,P5AX2,BATAO,JQZQR,65,00-01-1900 15:57,68106,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74328,Mysore Road (P5) Plaza,S,P5AX1,YQDRV,GRZII,130,00-01-1900 07:58,16940,VC11,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74456,Mysore Road (P5) Plaza,S,P5BX2,CGSXG,CGHJW,65,00-01-1900 13:44,71197,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74523,Mysore Road (P5) Plaza,S,P5AX1,QSIYI,IJIXJ,115,00-01-1900 11:00,264,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74552,Mysore Road (P5) Plaza,S,P5BX2,ENVVU,CXENT,105,00-01-1900 18:25,139,VC5,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74601,Mysore Road (P5) Plaza,S,P5AX1,XZWJT,OIISR,75,00-01-1900 08:10,4304,VC9,T,"12.903583,77.470028",State,Bengaluru,Karnataka
74620,Mysore Road (P5) Plaza,S,P5BX3,KIWUP,ZVNWA,65,00-01-1900 10:04,230,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
74694,Mysore Road (P5) Plaza,S,P5BX3,QWNQI,XQMMU,110,00-01-1900 17:39,102,VC4,F,"12.903583,77.470028",State,Bengaluru,Karnataka
