SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
3828,Hosur Road (P1) Toll,S,P1X9,FLUWP,FQMJC,60,00-01-1900 00:49,131892,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3829,Hosur Road (P1) Toll,S,P1X4,HYGNB,ZPUTN,303,00-01-1900 14:09,10647,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3830,Hosur Road (P1) Toll,S,P1X5,FNEHM,TWSLW,170,00-01-1900 20:57,203,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3831,Hosur Road (P1) Toll,S,P1X2,TMJGG,PNIHW,1650,00-01-1900 22:26,138,VC13,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3832,Hosur Road (P1) Toll,S,P1X3,BWPWG,IPOJM,210,00-01-1900 01:18,66,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3833,Hosur Road (P1) Toll,S,P1X10,LCSAP,GDFUM,285,00-01-1900 08:11,113,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3834,Hosur Road (P1) Toll,S,P1X5,UPYMB,IDGMJ,285,00-01-1900 20:16,70,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3835,Hosur Road (P1) Toll,S,P1X2,EDACO,SUGQN,180,00-01-1900 16:00,7099,VC9,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3836,Hosur Road (P1) Toll,S,P1X5,UMCVM,KYYDJ,1100,00-01-1900 18:12,1852,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3837,Hosur Road (P1) Toll,S,P1X2,FMYZU,YJRVL,170,00-01-1900 10:41,207,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3838,Hosur Road (P1) Toll,S,P1X9,SYHFD,JSWTE,60,00-01-1900 23:27,129583,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3839,Hosur Road (P1) Toll,S,P1X10,MNKRC,VAXGJ,210,00-01-1900 00:11,77658,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3840,Hosur Road (P1) Toll,S,P1X10,WKFWR,OIABL,60,00-01-1900 07:58,283,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3841,Hosur Road (P1) Toll,S,P1X9,DACCO,INQEO,60,00-01-1900 09:34,363,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3842,Hosur Road (P1) Toll,S,P1X2,BDYGW,OMECF,210,00-01-1900 22:24,93,VC20,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3843,Hosur Road (P1) Toll,S,P1X9,URAAC,YRKTE,285,00-01-1900 10:44,174,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3844,Hosur Road (P1) Toll,S,P1X2,SNUHW,GJMDP,60,00-01-1900 07:44,143,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3845,Hosur Road (P1) Toll,S,P1X2,MAWWK,IPBDR,1100,00-01-1900 15:49,7232,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3846,Hosur Road (P1) Toll,S,P1X4,HRJIY,KQSQD,320,00-01-1900 10:06,210,VC11,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3847,Hosur Road (P1) Toll,S,P1X10,JUTAI,YPUEE,60,00-01-1900 10:10,228,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3848,Hosur Road (P1) Toll,S,P1X4,WILST,MLKWK,520,00-01-1900 22:07,99993,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3849,Hosur Road (P1) Toll,S,P1X4,BDJEH,IRSKL,305,00-01-1900 17:23,3815,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3850,Hosur Road (P1) Toll,S,P1X10,IWWZF,YSUOQ,105,00-01-1900 08:16,155,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3851,Hosur Road (P1) Toll,S,P1X10,CFLSR,MBEZF,210,00-01-1900 15:03,9203,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3852,Hosur Road (P1) Toll,S,P1X4,LUBHB,PHOXC,520,00-01-1900 20:57,178,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3853,Hosur Road (P1) Toll,S,P1X3,ANCBS,TJOBW,140,00-01-1900 10:47,247,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3854,Hosur Road (P1) Toll,S,P1X10,FQHGC,AVDUK,60,00-01-1900 09:06,658,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3855,Hosur Road (P1) Toll,S,P1X4,SUGXW,GEMOI,105,00-01-1900 14:55,9473,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3856,Hosur Road (P1) Toll,S,P1X4,KMANZ,VBKOI,210,00-01-1900 17:38,2937,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3857,Hosur Road (P1) Toll,S,P1X3,VGGFU,NLPOM,170,00-01-1900 16:24,6029,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3858,Hosur Road (P1) Toll,S,P1X3,MJAHV,YPDVA,285,00-01-1900 18:02,2138,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3859,Hosur Road (P1) Toll,S,P1X9,DSSOG,TGHXM,170,00-01-1900 08:54,679,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3860,Hosur Road (P1) Toll,S,P1X10,NLJDB,PSFTQ,170,00-01-1900 08:35,3498,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3861,Hosur Road (P1) Toll,S,P1X10,QPKET,DCTAN,285,00-01-1900 09:25,474,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3862,Hosur Road (P1) Toll,S,P1X9,PLLQD,CASMF,60,00-01-1900 00:37,141193,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3863,Hosur Road (P1) Toll,S,P1X2,MMEGY,BVXNB,640,00-01-1900 16:22,6070,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3864,Hosur Road (P1) Toll,S,P1X5,VRLGP,YKCXP,105,00-01-1900 17:23,3816,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3865,Hosur Road (P1) Toll,S,P1X2,KAAIG,DTHBW,60,00-01-1900 17:41,2863,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3866,Hosur Road (P1) Toll,S,P1X3,XIKGX,WBHHZ,1100,00-01-1900 06:38,110,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3867,Hosur Road (P1) Toll,S,P1X4,MDQCE,USELX,303,00-01-1900 19:44,142,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3868,Hosur Road (P1) Toll,S,P1X5,VJUOA,XXFEO,170,00-01-1900 09:12,681,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3869,Hosur Road (P1) Toll,S,P1X4,KHWTT,YWGMX,640,00-01-1900 17:11,4249,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3870,Hosur Road (P1) Toll,S,P1X3,FTGRN,DOOLO,210,00-01-1900 10:30,158,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3871,Hosur Road (P1) Toll,S,P1X10,MKIMI,BIQZQ,1100,00-01-1900 08:10,166,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3872,Hosur Road (P1) Toll,S,P1X10,WCCMP,XMVFV,60,00-01-1900 09:58,206,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3873,Hosur Road (P1) Toll,S,P1X3,SNKGQ,TLGBF,170,00-01-1900 08:43,713,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3874,Hosur Road (P1) Toll,S,P1X9,UFELX,CTPEH,60,00-01-1900 10:45,211,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3875,Hosur Road (P1) Toll,S,P1X4,IGIEW,FQDQZ,60,00-01-1900 21:45,135123,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3876,Hosur Road (P1) Toll,S,P1X5,GKKPM,NXRRF,170,00-01-1900 18:57,224,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3877,Hosur Road (P1) Toll,S,P1X4,GCIKY,HIJWE,285,00-01-1900 21:39,121,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3878,Hosur Road (P1) Toll,S,P1X3,RMJNG,BQGMG,60,00-01-1900 17:37,2976,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3879,Hosur Road (P1) Toll,S,P1X2,LNGXQ,NPFTV,60,00-01-1900 08:55,641,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3880,Hosur Road (P1) Toll,S,P1X4,VIAVA,SRVZW,1650,00-01-1900 00:14,73,VC13,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3881,Hosur Road (P1) Toll,S,P1X9,KRMLF,HOKXJ,285,00-01-1900 10:15,153,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3882,Hosur Road (P1) Toll,S,P1X10,ZINDD,HHSUL,235,00-01-1900 11:01,140,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3883,Hosur Road (P1) Toll,S,P1X10,IZKEX,PVLXI,305,00-01-1900 08:08,92,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3884,Hosur Road (P1) Toll,S,P1X2,HJKLQ,OSQOG,210,00-01-1900 16:50,4881,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3885,Hosur Road (P1) Toll,S,P1X5,BKSQL,OXIFQ,285,00-01-1900 00:04,129737,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3886,Hosur Road (P1) Toll,S,P1X3,BPMVA,YIECX,105,00-01-1900 09:10,685,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
3887,Hosur Road (P1) Toll,S,P1X3,OCZIB,AQWEV,1100,00-01-1900 14:29,10653,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
3888,Hosur Road (P1) Toll,S,P1X5,KVJYO,MFLKH,105,00-01-1900 15:32,7873,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4676,Hosur Road (P1) Toll,S,P1X4,DCADX,DVZFS,105,00-01-1900 16:12,6612,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4677,Hosur Road (P1) Toll,S,P1X4,EYZLU,JFNLW,210,00-01-1900 08:43,714,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4678,Hosur Road (P1) Toll,S,P1X3,PRWPD,EDYSA,210,00-01-1900 09:19,591,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4679,Hosur Road (P1) Toll,S,P1X5,URDFE,QORRF,220,00-01-1900 22:16,97,VC11,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4680,Hosur Road (P1) Toll,S,P1X2,TKFTS,TGJHA,170,00-01-1900 21:33,94321,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4681,Hosur Road (P1) Toll,S,P1X4,OGTTB,POFFF,60,00-01-1900 22:05,123486,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4682,Hosur Road (P1) Toll,S,P1X9,XKILQ,ZMXKK,60,00-01-1900 14:38,10479,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4683,Hosur Road (P1) Toll,S,P1X2,QASSJ,BBSXY,285,00-01-1900 21:15,114,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4684,Hosur Road (P1) Toll,S,P1X4,PUXCZ,JIYTQ,520,00-01-1900 19:11,136,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4685,Hosur Road (P1) Toll,S,P1X3,KVZCO,ZIFTT,210,00-01-1900 14:23,11224,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4686,Hosur Road (P1) Toll,S,P1X10,QBITX,UZMLG,60,00-01-1900 14:23,10614,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4687,Hosur Road (P1) Toll,S,P1X4,OFAGA,EPYVL,210,00-01-1900 10:28,121,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4688,Hosur Road (P1) Toll,S,P1X9,AKOPH,KBCWT,210,00-01-1900 14:52,9630,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4689,Hosur Road (P1) Toll,S,P1X5,XYEIB,ISQJC,60,00-01-1900 18:58,234,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4690,Hosur Road (P1) Toll,S,P1X1,YBVYM,BWZBG,235,00-01-1900 16:34,5476,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4691,Hosur Road (P1) Toll,S,P1X5,RXEAW,QMPBF,65,00-01-1900 22:09,134141,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4692,Hosur Road (P1) Toll,S,P1X2,AREWT,KYXRF,210,00-01-1900 20:46,159,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4693,Hosur Road (P1) Toll,S,P1X4,OGSXS,HRFRZ,285,00-01-1900 09:44,299,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4694,Hosur Road (P1) Toll,S,P1X9,VGMTM,RBOKW,60,00-01-1900 00:05,141203,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4695,Hosur Road (P1) Toll,S,P1X3,CNJUT,KANLD,285,00-01-1900 14:25,10709,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4696,Hosur Road (P1) Toll,S,P1X2,DROYJ,DUOMJ,170,00-01-1900 18:58,282,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4697,Hosur Road (P1) Toll,S,P1X5,XTDXP,ZXPBI,170,00-01-1900 21:59,99859,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4698,Hosur Road (P1) Toll,S,P1X4,MCIFR,RZVII,1650,00-01-1900 05:02,129,VC13,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4699,Hosur Road (P1) Toll,S,P1X9,DKJNO,GNWVU,210,00-01-1900 09:54,199,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4700,Hosur Road (P1) Toll,S,P1X4,VMMOB,LSXDY,60,00-01-1900 09:45,257,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4701,Hosur Road (P1) Toll,S,P1X4,MUKMS,FQXJB,785,00-01-1900 09:02,684,VC7,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4702,Hosur Road (P1) Toll,S,P1X4,BOECF,UEDZU,303,00-01-1900 22:12,109,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4703,Hosur Road (P1) Toll,S,P1X4,BDYBH,SEEVD,285,00-01-1900 18:07,2039,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4704,Hosur Road (P1) Toll,S,P1X4,SPSTE,YWRLI,170,00-01-1900 00:20,66,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4705,Hosur Road (P1) Toll,S,P1X3,YTKEU,NAYCS,110,00-01-1900 15:38,7424,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4706,Hosur Road (P1) Toll,S,P1X2,UEEUL,SZDFT,1100,00-01-1900 15:11,66022,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4707,Hosur Road (P1) Toll,S,P1X1,TWZYK,HUOTE,60,00-01-1900 10:24,86943,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4708,Hosur Road (P1) Toll,S,P1X3,LMZGH,VMRMN,303,00-01-1900 08:38,9226,VC10,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4709,Hosur Road (P1) Toll,S,P1X9,MEOQK,KFRPD,210,00-01-1900 10:02,184,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4710,Hosur Road (P1) Toll,S,P1X4,JOXNJ,SMBWJ,960,00-01-1900 22:21,145529,VC14,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4711,Hosur Road (P1) Toll,S,P1X1,SJPJP,WRULS,105,00-01-1900 16:15,6503,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4712,Hosur Road (P1) Toll,S,P1X9,VLCKZ,BXEKE,210,00-01-1900 08:42,718,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4713,Hosur Road (P1) Toll,S,P1X2,KKLRO,WOSMZ,60,00-01-1900 08:59,689,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4714,Hosur Road (P1) Toll,S,P1X4,YBQVP,LNEYP,210,00-01-1900 17:01,4593,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4715,Hosur Road (P1) Toll,S,P1X4,HMITZ,XLELG,285,00-01-1900 14:51,9829,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4716,Hosur Road (P1) Toll,S,P1X5,KLUPQ,AWBFR,60,00-01-1900 17:38,2892,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4717,Hosur Road (P1) Toll,S,P1X4,UEMAA,PMUYE,170,00-01-1900 17:01,4564,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4718,Hosur Road (P1) Toll,S,P1X2,PHOLG,XKHXY,285,00-01-1900 18:00,2231,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4719,Hosur Road (P1) Toll,S,P1X4,SNFXJ,ZUOPV,285,00-01-1900 04:18,101,VC20,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4720,Hosur Road (P1) Toll,S,P1X3,BDAHT,URFTF,235,00-01-1900 15:32,7873,VC20,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4721,Hosur Road (P1) Toll,S,P1X4,VCGNJ,ZPLPR,520,00-01-1900 09:26,460,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4722,Hosur Road (P1) Toll,S,P1X4,BSEXU,VBMDL,105,00-01-1900 14:48,9928,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4723,Hosur Road (P1) Toll,S,P1X2,NGQTB,LQQIC,105,00-01-1900 14:33,10762,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4724,Hosur Road (P1) Toll,S,P1X5,KNFKS,ROQAF,60,00-01-1900 00:33,181126,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4725,Hosur Road (P1) Toll,S,P1X4,MSTCH,TMQXX,60,00-01-1900 10:20,97707,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4726,Hosur Road (P1) Toll,S,P1X2,YRKKC,VMJHX,60,00-01-1900 08:44,670,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4727,Hosur Road (P1) Toll,S,P1X1,SETBU,RNJTW,1100,00-01-1900 19:42,139,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4728,Hosur Road (P1) Toll,S,P1X2,JXMXJ,PWRLP,305,00-01-1900 17:17,4068,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4729,Hosur Road (P1) Toll,S,P1X9,QQXUA,TYOEY,170,00-01-1900 23:07,108229,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4730,Hosur Road (P1) Toll,S,P1X2,KZYHP,UMTVJ,170,00-01-1900 22:16,131,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4731,Hosur Road (P1) Toll,S,P1X2,ISONT,YLFAH,379,00-01-1900 15:45,7314,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4732,Hosur Road (P1) Toll,S,P1X3,ASYEC,UJDKL,520,00-01-1900 20:06,77,VC10,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4888,Hosur Road (P1) Toll,S,P1X5,UYTVJ,RCPIP,285,00-01-1900 19:33,127,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4889,Hosur Road (P1) Toll,S,P1X3,TVUIW,JMRMT,235,00-01-1900 11:01,139,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4890,Hosur Road (P1) Toll,S,P1X2,WHXUY,KZWFR,60,00-01-1900 14:38,10597,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4891,Hosur Road (P1) Toll,S,P1X5,OLWZO,HIBAO,105,00-01-1900 00:03,110407,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4892,Hosur Road (P1) Toll,S,P1X4,GGPVS,ZQAGA,105,00-01-1900 17:22,3773,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4893,Hosur Road (P1) Toll,S,P1X2,WYECJ,KYGDI,60,00-01-1900 15:37,169538,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4894,Hosur Road (P1) Toll,S,P1X8,FMXKL,MAJLF,60,00-01-1900 00:17,134594,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4895,Hosur Road (P1) Toll,S,P1X10,AAIXE,WXOHG,60,00-01-1900 09:25,493,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4896,Hosur Road (P1) Toll,S,P1X4,MKIZC,DSORJ,170,00-01-1900 18:30,1304,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4897,Hosur Road (P1) Toll,S,P1X4,EIGRC,RLSSY,210,00-01-1900 16:43,5371,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4898,Hosur Road (P1) Toll,S,P1X5,IULYB,RAQYZ,210,00-01-1900 00:01,130207,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4899,Hosur Road (P1) Toll,S,P1X2,YLOEL,DIIJT,235,00-01-1900 15:42,7338,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4900,Hosur Road (P1) Toll,S,P1X5,JWAFJ,JISCG,1100,00-01-1900 03:34,72,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4901,Hosur Road (P1) Toll,S,P1X2,HGOZV,USXYN,285,00-01-1900 20:10,74,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4902,Hosur Road (P1) Toll,S,P1X5,HLPTV,PERHH,140,00-01-1900 21:30,95,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4903,Hosur Road (P1) Toll,S,P1X4,NHTAN,IGRIK,180,00-01-1900 16:28,5851,VC5,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4904,Hosur Road (P1) Toll,S,P1X4,DMCCP,ADTYF,60,00-01-1900 22:15,160386,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4905,Hosur Road (P1) Toll,S,P1X2,KUAKS,KHQMZ,210,00-01-1900 16:38,5520,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4906,Hosur Road (P1) Toll,S,P1X2,MMGYO,HKHAS,170,00-01-1900 15:42,7370,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4907,Hosur Road (P1) Toll,S,P1X10,UTXMT,JYIVN,60,00-01-1900 23:20,132383,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4908,Hosur Road (P1) Toll,S,P1X4,LXRBZ,IPWAI,640,00-01-1900 18:32,1242,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4909,Hosur Road (P1) Toll,S,P1X2,ZEWHB,ISUMZ,170,00-01-1900 14:25,10821,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4910,Hosur Road (P1) Toll,S,P1X8,CXVZB,MKMDP,60,00-01-1900 23:12,107291,VC4,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4911,Hosur Road (P1) Toll,S,P1X5,SGHPT,WFGPO,210,00-01-1900 18:12,1917,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4912,Hosur Road (P1) Toll,S,P1X4,TVHTZ,HCLFQ,210,00-01-1900 09:20,549,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4913,Hosur Road (P1) Toll,S,P1X5,DIMSE,XOXBQ,210,00-01-1900 15:37,7372,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4914,Hosur Road (P1) Toll,S,P1X3,OKLDG,VFUXZ,60,00-01-1900 14:45,10125,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4915,Hosur Road (P1) Toll,S,P1X5,VITIL,TUNDP,210,00-01-1900 20:23,208,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
4916,Hosur Road (P1) Toll,S,P1X5,AATRL,YAWBZ,1100,00-01-1900 06:54,130,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4917,Hosur Road (P1) Toll,S,P1X9,HGOES,PQWRA,1100,00-01-1900 07:48,207,VC12,T,"12.858667,77.655833",State,Bengaluru,Karnataka
4918,Hosur Road (P1) Toll,S,P1X4,ZLYKF,ZCPEB,170,00-01-1900 17:42,2798,VC4,F,"12.858667,77.655833",State,Bengaluru,Karnataka
