SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
2437,Magadi Road (P6) Plaza,S,P6AX1,KLSWI,GZPUR,65,00-01-1900 20:44,218,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2438,Magadi Road (P6) Plaza,S,P6BX1,FFXYZ,MMCOK,50,00-01-1900 18:20,114693,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2439,Magadi Road (P6) Plaza,S,P6AX1,DCXHE,UFHCX,255,00-01-1900 07:34,70,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2440,Magadi Road (P6) Plaza,S,P6BX1,HZTYX,WWPSZ,94,00-01-1900 07:51,201,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2441,Magadi Road (P6) Plaza,S,P6AX1,MUANU,QUEQY,190,00-01-1900 19:29,154,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2442,Magadi Road (P6) Plaza,S,P6AX1,FRRFR,SQJMO,235,00-01-1900 10:44,261,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2443,Magadi Road (P6) Plaza,S,P6AX1,EMNZH,QSPYT,65,00-01-1900 17:50,798,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2444,Magadi Road (P6) Plaza,S,P6BX1,JZQVB,NUVPS,50,00-01-1900 17:11,2286,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2445,Magadi Road (P6) Plaza,S,P6BX1,ATGQV,FLSTY,50,00-01-1900 19:01,122564,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2446,Magadi Road (P6) Plaza,S,P6AX1,AUVUJ,QRUAP,65,00-01-1900 10:01,34,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2447,Magadi Road (P6) Plaza,S,P6BX1,LGUYC,GSGUI,50,00-01-1900 22:33,144,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2448,Magadi Road (P6) Plaza,S,P6AX1,VWHGN,WPWGN,165,00-01-1900 09:13,197,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2449,Magadi Road (P6) Plaza,S,P6BX1,FKCNR,IKOAS,50,00-01-1900 09:25,160023,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2450,Magadi Road (P6) Plaza,S,P6BX1,TKGZS,YVSAV,50,00-01-1900 09:37,166814,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2451,Magadi Road (P6) Plaza,S,P6BX1,YQCVY,FNTCD,50,00-01-1900 08:28,69177,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2452,Magadi Road (P6) Plaza,S,P6AX1,OVFMW,UBKET,65,00-01-1900 18:15,117810,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2453,Magadi Road (P6) Plaza,S,P6BX1,LDYBU,SVGTK,50,00-01-1900 19:23,256,VC4,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2454,Magadi Road (P6) Plaza,S,P6BX1,EVIZP,RAFJT,50,00-01-1900 09:49,122963,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2455,Magadi Road (P6) Plaza,S,P6BX1,QXUIH,LHXGA,50,00-01-1900 20:14,248,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2456,Magadi Road (P6) Plaza,S,P6BX1,LSDCQ,UXYTR,94,00-01-1900 18:08,504,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2457,Magadi Road (P6) Plaza,S,P6AX1,YUYDM,ZZOEA,255,00-01-1900 21:38,183,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2458,Magadi Road (P6) Plaza,S,P6BX1,IYDBB,YPFJW,50,00-01-1900 20:29,181,VC4,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2496,Magadi Road (P6) Plaza,S,P6AX1,YEHHH,KONBH,65,00-01-1900 08:37,138523,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2497,Magadi Road (P6) Plaza,S,P6BX1,EOORU,NFBCD,50,00-01-1900 18:44,290,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2498,Magadi Road (P6) Plaza,S,P6AX1,HOODG,QCABK,255,00-01-1900 09:01,246,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2499,Magadi Road (P6) Plaza,S,P6AX1,PBLAK,VBIMM,95,00-01-1900 14:53,10438,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2500,Magadi Road (P6) Plaza,S,P6AX1,HHCMC,WZOZI,95,00-01-1900 21:21,185,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2501,Magadi Road (P6) Plaza,S,P6AX1,JQKYF,UJXTK,175,00-01-1900 09:28,180,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2502,Magadi Road (P6) Plaza,S,P6AX1,PQRPP,CMFWO,190,00-01-1900 17:35,1100,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2503,Magadi Road (P6) Plaza,S,P6BX1,NNNRE,DEYPX,94,00-01-1900 21:14,90,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2504,Magadi Road (P6) Plaza,S,P6AX1,KIZQQ,WNBZX,235,00-01-1900 14:24,66322,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2505,Magadi Road (P6) Plaza,S,P6BX1,UYXBB,OBRVH,50,00-01-1900 08:07,178,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2765,Magadi Road (P6) Plaza,S,P6BX1,FLQLA,JJRJP,50,00-01-1900 16:38,3744,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2766,Magadi Road (P6) Plaza,S,P6AX1,SBHVD,JYFZA,65,00-01-1900 08:31,155772,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2767,Magadi Road (P6) Plaza,S,P6AX1,RKQQR,SNBKI,65,00-01-1900 08:06,143837,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2768,Magadi Road (P6) Plaza,S,P6BX1,EQVQH,KYGMK,50,00-01-1900 10:01,111,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2769,Magadi Road (P6) Plaza,S,P6BX1,VKWGU,DOUEC,94,00-01-1900 18:11,98529,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2770,Magadi Road (P6) Plaza,S,P6AX1,XWKWJ,LNHVX,235,00-01-1900 16:17,4721,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2771,Magadi Road (P6) Plaza,S,P6BX1,NXAME,DJQGS,50,00-01-1900 09:25,167826,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2772,Magadi Road (P6) Plaza,S,P6AX1,FJIZS,XJGPY,75,00-01-1900 17:38,924,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2773,Magadi Road (P6) Plaza,S,P6AX1,NZKFV,NXXUX,235,00-01-1900 08:22,141570,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
2774,Magadi Road (P6) Plaza,S,P6BX1,GKLJY,SPJIG,94,00-01-1900 03:56,228,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
2775,Magadi Road (P6) Plaza,S,P6BX1,FKUVD,VRKLW,94,00-01-1900 14:11,99818,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3889,Magadi Road (P6) Plaza,S,P6BX1,KTKQH,GQDKA,50,00-01-1900 19:05,172,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3890,Magadi Road (P6) Plaza,S,P6AX1,GIXOU,ILDLD,180,00-01-1900 08:13,109278,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3891,Magadi Road (P6) Plaza,S,P6BX1,FUJHN,NPPOD,50,00-01-1900 09:37,138935,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3892,Magadi Road (P6) Plaza,S,P6BX1,BFHRB,HRYRL,50,00-01-1900 18:23,84867,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3893,Magadi Road (P6) Plaza,S,P6BX1,IEMJC,ZZOMK,50,00-01-1900 21:27,243,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3894,Magadi Road (P6) Plaza,S,P6BX1,GVCPQ,YVPER,50,00-01-1900 18:20,507,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3895,Magadi Road (P6) Plaza,S,P6AX1,CNKBG,HANEE,235,00-01-1900 15:47,6878,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3896,Magadi Road (P6) Plaza,S,P6BX1,LLEZI,TTSLF,50,00-01-1900 22:14,200,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3897,Magadi Road (P6) Plaza,S,P6BX1,QEJQB,RSLPT,50,00-01-1900 14:03,88102,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3898,Magadi Road (P6) Plaza,S,P6AX1,PFXAD,VCFYE,235,00-01-1900 09:43,113,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3899,Magadi Road (P6) Plaza,S,P6BX1,JQPQJ,CTFVX,50,00-01-1900 09:37,146853,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3900,Magadi Road (P6) Plaza,S,P6BX1,VJRAC,QJPOU,50,00-01-1900 14:25,70630,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3901,Magadi Road (P6) Plaza,S,P6AX1,KSOQT,TCPDL,900,00-01-1900 16:59,98090,VC11,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3902,Magadi Road (P6) Plaza,S,P6BX1,SDIKU,UZIZE,94,00-01-1900 19:53,146,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3903,Magadi Road (P6) Plaza,S,P6BX1,IPLJN,WZBCZ,50,00-01-1900 17:23,2024,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
3904,Magadi Road (P6) Plaza,S,P6BX1,WZOMT,MVAAS,200,00-01-1900 13:52,84870,VC12,T,"12.989944,77.472444",State,Bengaluru,Karnataka
3905,Magadi Road (P6) Plaza,S,P6AX1,YFLHQ,BSXQJ,65,00-01-1900 08:34,137329,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4665,Magadi Road (P6) Plaza,S,P6BX1,SGQUU,PUSZE,50,00-01-1900 18:35,342,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4666,Magadi Road (P6) Plaza,S,P6BX1,EOYJK,NOGNA,200,00-01-1900 09:23,160999,VC13,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4667,Magadi Road (P6) Plaza,S,P6BX1,WGNYR,RQEUI,50,00-01-1900 14:35,12055,VC20,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4668,Magadi Road (P6) Plaza,S,P6BX1,ZDYFS,JALPW,50,00-01-1900 16:20,4544,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4669,Magadi Road (P6) Plaza,S,P6BX1,MSSKB,VNIFD,50,00-01-1900 18:23,473,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4670,Magadi Road (P6) Plaza,S,P6AX1,GBKAG,XXTSV,65,00-01-1900 09:37,96551,VC4,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4671,Magadi Road (P6) Plaza,S,P6AX1,SIUKA,ZOALN,235,00-01-1900 18:20,465,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4672,Magadi Road (P6) Plaza,S,P6BX1,NHHRF,ILJIN,50,00-01-1900 14:18,92370,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4673,Magadi Road (P6) Plaza,S,P6BX1,AJCNP,FBKMR,50,00-01-1900 14:28,63360,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4674,Magadi Road (P6) Plaza,S,P6AX1,TGWIN,ZSHNY,65,00-01-1900 01:24,143,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4675,Magadi Road (P6) Plaza,S,P6AX1,GBDCU,UTRIC,65,00-01-1900 11:04,71390,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4733,Magadi Road (P6) Plaza,S,P6AX1,GBUIF,NHLJC,255,00-01-1900 11:01,154,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4734,Magadi Road (P6) Plaza,S,P6AX1,MYNCA,MJVFO,235,00-01-1900 10:37,138,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4735,Magadi Road (P6) Plaza,S,P6AX1,PIEUO,AVPRN,235,00-01-1900 10:04,50,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4736,Magadi Road (P6) Plaza,S,P6BX1,KARKN,AKZXF,100,00-01-1900 10:16,140,VC11,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4737,Magadi Road (P6) Plaza,S,P6AX1,KMXRT,CYAVS,65,00-01-1900 08:07,164020,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4738,Magadi Road (P6) Plaza,S,P6BX1,KRCZQ,EADKG,50,00-01-1900 16:41,3510,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4739,Magadi Road (P6) Plaza,S,P6AX1,FQXZH,IHOVM,235,00-01-1900 09:25,133596,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4740,Magadi Road (P6) Plaza,S,P6BX1,OJQKD,CHHYF,50,00-01-1900 19:35,231,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4741,Magadi Road (P6) Plaza,S,P6AX1,EDSWT,HCQVZ,65,00-01-1900 19:02,179,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4742,Magadi Road (P6) Plaza,S,P6AX1,QIUJA,XKBWI,65,00-01-1900 09:28,165852,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4743,Magadi Road (P6) Plaza,S,P6AX1,SSAZZ,ICHYO,235,00-01-1900 19:23,101,VC4,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4744,Magadi Road (P6) Plaza,S,P6AX1,TOZFH,OSULA,65,00-01-1900 17:54,129567,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4745,Magadi Road (P6) Plaza,S,P6BX1,CAABH,BLIAB,50,00-01-1900 18:11,107848,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4746,Magadi Road (P6) Plaza,S,P6BX1,WFARQ,NOJHS,50,00-01-1900 11:01,65673,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4747,Magadi Road (P6) Plaza,S,P6BX1,PUOMT,IBLNN,50,00-01-1900 16:35,3764,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4748,Magadi Road (P6) Plaza,S,P6BX1,OUBNW,BTCDM,140,00-01-1900 20:44,153,VC7,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4749,Magadi Road (P6) Plaza,S,P6BX1,ZCRFP,DDQSM,50,00-01-1900 19:38,131,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4838,Magadi Road (P6) Plaza,S,P6BX1,YRJNT,DSNLF,50,00-01-1900 01:00,130947,VC20,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4839,Magadi Road (P6) Plaza,S,P6AX1,BOPKF,HYPQE,255,00-01-1900 14:38,11546,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4840,Magadi Road (P6) Plaza,S,P6AX1,OFWFC,FEQCM,65,00-01-1900 20:08,124,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4841,Magadi Road (P6) Plaza,S,P6BX1,HYTUT,XOTUH,50,00-01-1900 17:08,2268,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4842,Magadi Road (P6) Plaza,S,P6BX1,FESHB,UCCKS,50,00-01-1900 09:55,139308,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4843,Magadi Road (P6) Plaza,S,P6BX1,XFBOS,LLKDZ,400,00-01-1900 07:03,43,VC14,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4844,Magadi Road (P6) Plaza,S,P6AX1,ZLXMW,BSTGB,175,00-01-1900 19:02,144,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4845,Magadi Road (P6) Plaza,S,P6BX1,YDBLX,WQRWT,50,00-01-1900 16:20,4734,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4846,Magadi Road (P6) Plaza,S,P6AX1,FBKSK,ZKIPO,235,00-01-1900 17:35,1182,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4847,Magadi Road (P6) Plaza,S,P6AX1,FCTGF,IKLCF,130,00-01-1900 19:11,114,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4848,Magadi Road (P6) Plaza,S,P6BX1,OPXWB,SQQMK,50,00-01-1900 15:35,7749,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4849,Magadi Road (P6) Plaza,S,P6AX1,WYKDQ,HQNKO,900,00-01-1900 14:59,49242,VC12,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4850,Magadi Road (P6) Plaza,S,P6AX1,DSGEB,YJQJG,130,00-01-1900 10:37,71,VC20,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4851,Magadi Road (P6) Plaza,S,P6BX1,GNCGX,ANDTZ,50,00-01-1900 18:59,221,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4852,Magadi Road (P6) Plaza,S,P6AX1,NQQYW,IKEZP,65,00-01-1900 18:49,195,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4853,Magadi Road (P6) Plaza,S,P6AX1,WZCYF,PTQDV,235,00-01-1900 21:50,124577,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4974,Magadi Road (P6) Plaza,S,P6BX1,ENISA,PERWZ,50,00-01-1900 21:05,198,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4975,Magadi Road (P6) Plaza,S,P6BX1,NQLSS,LCPRP,100,00-01-1900 17:50,952,VC11,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4976,Magadi Road (P6) Plaza,S,P6BX1,ZRZKU,IPFFN,50,00-01-1900 09:22,118755,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4977,Magadi Road (P6) Plaza,S,P6BX1,NWSAH,IJQTQ,50,00-01-1900 17:50,145745,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4978,Magadi Road (P6) Plaza,S,P6BX1,KBDTN,XLUSJ,400,00-01-1900 04:45,241,VC12,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4979,Magadi Road (P6) Plaza,S,P6AX1,LOELZ,TCVKE,123,00-01-1900 17:53,101277,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4980,Magadi Road (P6) Plaza,S,P6BX1,LCKYX,CXVRA,50,00-01-1900 18:44,285,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4981,Magadi Road (P6) Plaza,S,P6BX1,DVDHY,SNLSH,50,00-01-1900 09:31,132,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4982,Magadi Road (P6) Plaza,S,P6BX1,FEVKN,EBUDA,50,00-01-1900 11:08,124573,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
4983,Magadi Road (P6) Plaza,S,P6BX1,QWEIJ,BBDVW,50,00-01-1900 07:46,105,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
4984,Magadi Road (P6) Plaza,S,P6AX1,EJENN,WFKJS,123,00-01-1900 14:48,11119,VC10,T,"12.989944,77.472444",State,Bengaluru,Karnataka
9385,Magadi Road (P6) Plaza,S,P6BX1,HLEIM,KDFWL,50,00-01-1900 18:29,568,VC5,T,"12.989944,77.472444",State,Bengaluru,Karnataka
9386,Magadi Road (P6) Plaza,S,P6AX1,QJSKO,LTVGV,235,00-01-1900 16:47,3149,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
9387,Magadi Road (P6) Plaza,S,P6AX1,ZQBOU,VHRTO,175,00-01-1900 08:13,133584,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
9388,Magadi Road (P6) Plaza,S,P6BX1,OZKBN,QUDXG,50,00-01-1900 09:31,136761,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
9389,Magadi Road (P6) Plaza,S,P6AX1,MNAAL,HONZU,65,00-01-1900 14:35,11691,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
9390,Magadi Road (P6) Plaza,S,P6AX1,XPGVU,VCLXO,65,00-01-1900 09:25,160445,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
9391,Magadi Road (P6) Plaza,S,P6BX1,ITESS,QIATI,50,00-01-1900 17:02,64491,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
9392,Magadi Road (P6) Plaza,S,P6AX1,NEPUP,NECNJ,235,00-01-1900 14:13,85897,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
9393,Magadi Road (P6) Plaza,S,P6AX1,NUKQJ,LOCZF,65,00-01-1900 10:31,189,VC4,F,"12.989944,77.472444",State,Bengaluru,Karnataka
10226,Magadi Road (P6) Plaza,S,P6BX1,LAHXK,EKGKF,100,00-01-1900 09:31,147,VC11,T,"12.989944,77.472444",State,Bengaluru,Karnataka
10227,Magadi Road (P6) Plaza,S,P6BX1,ORRLY,JRSZT,50,00-01-1900 16:56,2951,VC20,T,"12.989944,77.472444",State,Bengaluru,Karnataka
